lambda,phi,x,y,z,r_mean,r_std,id
-113.57823437162814,49.16,-1667.5734911063614,-3820.8807077304677,4822.9341970477335,0.21851952713080247,0.20851493330357004,686
-111.8786635694911,5.21,-2365.7796597577185,-5891.400265778644,578.8907581400638,0.9113335750616112,0.16137899248923193,687
-108.62400771915017,17.15,-1945.3730865612858,-5772.556760565804,1879.8236619771142,0.5224384792482818,0.01783660630992797,688
-119.61122381909198,52.92,-1899.2070608853976,-3341.684666854602,5085.93955205839,0.03418337933307325,0.20381672555051264,689
-105.85124350488108,24.11,-1589.3685262743593,-5597.595885149459,2604.122307850828,0.6387224960377988,0.17487533091222224,690
-111.25232477523699,-3.9,-2305.432440028726,-5927.697655206705,-433.5974779909571,0.2942411830143007,0.2587759353017405,691
-110.26422271117579,-13.02,-2151.216931983477,-5826.674077948959,-1436.231144664825,0.09711919492058019,0.013926809107131965,692
-114.82489998313655,-13.64,-2601.0347572580886,-5622.736229934874,-1503.3564048864525,0.607582448647311,0.22553466806699904,693
-112.62016616546649,-29.83,-2127.082659594578,-5104.922789772341,-3171.105118048758,0.3040363961417566,0.04436443770789027,694
-98.17803591027773,-10.9,-890.4799712773076,-6196.32795087502,-1205.4834490605572,0.877650307726746,0.03206064526700736,695
-114.28544967502079,-25.66,-2363.3526903172155,-5237.792116931772,-2760.565666847604,0.6936176134052288,0.09511138469523446,696
-100.25335013297855,-11.04,-1113.7567906684324,-6157.099730409695,-1220.7758684659577,0.3463210208353549,0.04888138152565462,697
-129.71102221298852,58.42,-2133.0297891606983,-2568.2413587568713,5430.924897448291,0.253187866235858,0.20465154681881353,698
-122.80365254731416,44.2,-2476.016705005776,-3841.4880191024095,4444.427530697849,0.8995274387854962,0.16540209220942387,699
-114.69189714975053,7.27,-2641.674531861152,-5745.552542445666,806.725882634439,0.9674342933719784,0.22843065980760052,700
-120.84679398813404,59.19,-1674.2272443870331,-2803.3342863728703,5475.299536372281,0.11861731130139963,0.1600493767713256,701
-111.04806189593381,-43.85,-1651.1494798405338,-4290.630310417004,-4416.426375991478,0.4757877087220005,0.08639893187376205,702
-97.43520632841343,-40.35,-628.7022266739616,-4817.560187085325,-4127.526178473688,0.21444847509850584,0.24879861088439306,703
-93.12122853622151,-45.42,-243.63871924669405,-4468.003134018144,-4540.728264154096,0.5993884042737299,0.20189437502593519,704
-110.78770042423083,-12.66,-2207.520466700259,-5815.09874388696,-1397.1775076717263,0.3654003680312714,0.23393896405283152,705
-103.70694912624313,4.86,-1505.1633031666465,-6171.175100267703,540.0984286557183,0.7067290979009181,0.2780139628742062,706
-114.52854307546981,-26.72,-2363.9448377145154,-5180.363033552205,-2866.3964563278205,0.9628856298082551,0.0976709057872426,707
-102.89643644737235,8.43,-1407.4602936937831,-6147.051186610317,934.5813131387274,0.5336821526837834,0.28181963303153545,708
-111.15590408271245,40.81,-1741.417934593717,-4499.912405063822,4166.398555566676,0.6848730480553725,0.03368304245576361,709
-115.69390849365541,50.61,-1754.000714778617,-3645.5361030270437,4926.8826872661075,0.9639585936573967,0.15281417531607647,710
-109.3920727701979,34.72,-1739.8076617422337,-4942.634229475633,3630.9862535899033,0.386759550446513,0.2925044964786537,711
-114.7163206808415,5.14,-2654.8334441790016,-5767.693678355461,571.1339740613474,0.8882359382418565,0.13763280429484293,712
-110.24200110273574,2.45,-2203.645050446717,-5975.810302222282,272.5155472550543,0.22521579634518618,0.14309060623938052,713
-115.03832808344421,3.45,-2693.1661184926156,-5765.440848961953,383.6314316167458,0.09686222883539164,0.19208516305390266,714
-97.79495589575087,-34.51,-712.4793449438614,-5204.633700806572,-3611.7566672544335,0.7939888452738023,0.15775875625902394,715
-111.20726492650091,35.43,-1879.07483155792,-4842.722777983108,3695.6378168063425,0.8750317404649051,0.12578626191647718,716
-95.909263660311,-39.93,-503.29121366526886,-4862.559271977589,-4091.8015935223602,0.8450258015970241,0.07213636860694585,717
-119.33777287788125,3.22,-3118.5462849206024,-5548.609734974771,358.0838976428812,0.9074654956081493,0.06810965115800936,718
-104.61451409815399,17.72,-1532.1898299903758,-5876.064711665741,1940.33059791126,0.8934713822360427,0.21456285043132356,719
-121.75186643660402,11.58,-3286.504867962549,-5310.546072155255,1279.69182554819,0.35130546946428276,0.015283060997467977,720
-120.03814301837686,45.7,-2228.7651762824667,-3854.406412649423,4562.541177361316,0.12663042855346685,0.14500154509592425,721
-111.21467160518876,41.2,-1735.7297870904845,-4471.582022769291,4199.145308256589,0.9581922646109591,0.16372932347165428,722
-107.53853993071678,38.84,-1496.3366131397802,-4734.666124017121,3998.0668371429297,0.8830709003902261,0.14209079278920428,723
-116.45564419506901,-10.63,-2791.3543584337767,-5609.4615431380735,-1175.9706806327185,0.7765893011406834,0.2837972317583875,724
-114.19035832694993,34.37,-2156.200609346197,-4799.92405617463,3598.9099720903255,0.1864987088492055,0.030819217767453066,725
-110.51578752999336,53.91,-1316.0776180777048,-3517.0548588679135,5151.590999187389,0.037442487762998855,0.18453829334677788,726
-106.50728067098785,-38.41,-1419.3659742011134,-4789.464246662621,-3960.689013444576,0.6359642763126894,0.21847976115015857,727
-103.32299023365208,-12.63,-1433.5087250438814,-6053.318370944417,-1393.9205268629516,0.7042973302715537,0.2856882585479911,728
-109.16894471530019,-4.94,-2085.4858219600246,-5999.167361886974,-548.967075947004,0.707479024515053,0.12436462758752487,729
-122.64932666934142,45.65,-2404.1971278554643,-3752.217339443556,4558.653990816879,0.005162351464923165,0.1776407126087626,730
-123.87694046781141,58.17,-1874.1159529367233,-2791.404887909607,5416.3062271904855,0.1639892509079156,0.28186918982205966,731
-115.5789187296441,28.01,-2430.0268672681264,-5076.650008577034,2993.863576512773,0.10177602891275928,0.21278888101506158,732
-102.01665852545318,-42.27,-982.1429260278039,-4614.022323175473,-4287.9853397711095,0.5402847204816652,0.25122142176577983,733
-112.41833281093464,32.09,-2059.7562412771513,-4992.8082490796805,3386.7233448337224,0.135563666994859,0.18564406576134196,734
-94.70710347816399,-33.08,-438.3486405075151,-5323.655449999767,-3479.5356183049753,0.6421857634908122,0.20404100017386856,735
-115.59112065229502,41.35,-2067.135936990088,-4316.161960871457,4211.688491036626,0.20644010997322282,0.21918970665192292,736
-112.67970546826876,34.82,-2017.9505483149126,-4828.869719633626,3640.1260713553606,0.8794437664853125,0.20565792433149438,737
-117.50958418805921,19.28,-2779.449473708917,-5337.092840832575,2104.928889875592,0.7230759256947952,0.05924159286336597,738
-102.52980469376352,1.36,-1382.650357911118,-6221.415396148469,151.30583708189025,0.9532659588685601,0.029592308033079162,739
-122.21885100348412,40.77,-2574.0834158478997,-4084.594145258236,4163.028973809687,0.7757178067606763,0.0520056344685094,740
-102.26949992086313,-4.71,-1350.1779300467379,-6208.351389194426,-523.4668905502524,0.39445282153166816,0.007246090022270146,741
-104.82092061856811,14.07,-1581.7946712648,-5978.0135026655435,1549.8081106726497,0.11688307197246206,0.23170832699071414,742
-125.4322003502744,46.12,-2561.7706088756117,-3600.4744081893923,4595.056080558139,0.409561949471409,0.20387143905910293,743
-118.07773507867952,28.06,-2647.821099077276,-4963.569558699646,2998.7740267034806,0.7894967707799635,0.10907635995140506,744
-104.33961647358224,-17.81,-1503.222999814808,-5880.388132812085,-1949.866923743917,0.3153653847061675,0.17460191655134713,745
-104.76833674187594,-49.86,-1047.6073147598704,-3973.9253965125445,-4873.5060128222085,0.7521118510143086,0.2485039821156249,746
-105.66904079604191,27.16,-1531.9118799312705,-5461.276163085794,2910.040147942352,0.06064223186099771,0.06097224403863352,747
-104.71625452705804,-14.88,-1565.148983797258,-5959.104987243606,-1637.070984877197,0.18515463245211194,0.26819396819526115,748
-110.0429516482621,28.6,-1918.2774302988098,-5258.155980680602,3051.6605943713685,0.42367365433886073,0.024551220904778837,749
-110.26837691000333,3.11,-2205.161930973532,-5971.45412227102,345.8634467496143,0.6047489047453923,0.2646436548407969,750
-110.2930973417512,43.97,-1591.2602710117576,-4303.328706352833,4426.045390072185,0.7503229534087927,0.29103920921488347,751
-109.29809733657076,-19.52,-1985.7392445739074,-5670.984870435207,-2130.1162531312743,0.914592317473141,0.19904858004294937,752
-109.91070247142856,-17.18,-2074.170835577992,-5726.491304180647,-1883.0129282565022,0.47054751201813305,0.013014169499794892,753
-108.67109465627806,-52.68,-1237.3048229518317,-3661.541232594126,-5069.794628691898,0.5170042564182759,0.07675598202893794,754
-105.64264687536172,22.53,-1587.7429975655052,-5670.358081071968,2442.6904032446546,0.481197300478291,0.26131151131226094,755
-97.40801306937469,-43.51,-596.127105390612,-4584.903978180501,-4389.067439113144,0.9549046584808253,0.24727324163625747,756
-108.10866435567937,-11.18,-1943.875824676458,-5944.251423385344,-1236.0609992309194,0.13410289187038027,0.2508323144805816,757
-116.92364230614503,3.31,-2881.801363259679,-5674.536274896521,368.0814686970353,0.3933493296988203,0.037388661090086074,758
-108.28617577354066,-26.62,-1788.2116621238426,-5411.431966113583,-2856.45376779817,0.4744428537897253,0.04414359463454909,759
-115.28391636589889,13.69,-2645.4351622596582,-5600.52984341535,1508.7621665770437,0.15470280331359976,0.1956522483603779,760
-102.46238068785132,-24.77,-1249.145750546447,-5652.092016316395,-2670.9765504369802,0.7392601112159396,0.16182671223355183,761
-103.17732792517047,-5.97,-1445.3988479147167,-6173.476566852638,-663.0492055407173,0.26095573375923486,0.02858383031674173,762
-108.54572373477465,-15.28,-1955.9628898245203,-5830.290367751226,-1680.044166483905,0.024236722664785493,0.24936570364689345,763
-102.55493226865957,-50.73,-877.1580008323979,-3938.7294980675383,-4935.3448494130935,0.13258891982065657,0.005952006298422574,764
-107.16160340420754,25.7,-1694.9774799868558,-5488.605670828075,2764.576664245595,0.05551818727374913,0.29831116996162493,765
-109.65108757022284,-32.15,-1815.114063410796,-5083.085829896165,-3392.3773939108196,0.7262157363172335,0.014258548601683362,766
-119.98728303991352,39.4,-2462.141311049104,-4266.740603722002,4046.407021664456,0.8377477730890169,0.14260819812492673,767
-108.65864388370197,34.02,-1690.4643037120186,-5006.157294843954,3566.6993954013146,0.1439748862970548,0.10823880941611792,768
-103.1839179382754,-19.09,-1374.033680170711,-5865.627594024305,-2084.9626792768204,0.6484215221708404,0.23660565173473772,769
-110.75687431402794,38.15,-1776.7212684750132,-4687.877896673777,3937.9801116849208,0.6975785507964875,0.2864036969305387,770
-119.0501748342591,43.84,-2232.7433981753175,-4019.67005442364,4415.623916444242,0.6853249741931298,0.28563945342680613,771
-108.10149078242974,-43.15,-1445.0653606611072,-4420.793511742413,-4359.930713893693,0.31299384489442883,0.2982049694526526,772
-102.81159946290538,-19.33,-1333.9406896489336,-5865.864853889156,-2110.1793175952803,0.029922621452858733,0.07252101146415386,773
-112.76862025661067,17.8,-2349.0868261509613,-5596.835279125823,1948.807569139799,0.8623621204208755,0.25936188848058467,774
-97.56319892581074,-38.66,-655.2062275715816,-4934.717926198218,-3982.447587628665,0.7538533015249428,0.012374034605663498,775
-109.18282406818561,17.2,-2001.0406946776457,-5751.757363730425,1885.1388190307978,0.4029342262241058,0.29455988008570444,776
-122.88309104188426,48.11,-2311.023882158332,-3574.6117205910114,4745.729097104806,0.8481691363721676,0.055312489881046874,777
-108.8776334842591,-16.29,-1979.8135933191904,-5789.936712602076,-1788.1823172627608,0.5775933673725379,0.20067600146879433,778
-105.84867144173457,-31.71,-1481.099690158825,-5217.1752791635145,-3350.828377326499,0.09630203343817456,0.18176657088221884,779
-104.72266577496258,10.11,-1594.9893986926006,-6069.954070153865,1119.0582667049734,0.47976316197303537,0.1011185947699328,780
-107.7183280834442,3.45,-1936.6372445529819,-6061.591219117793,383.6314316167458,0.5980788127960882,0.09576612510389429,781
-126.02589148297855,49.09,-2455.4198894202727,-3376.3859298516622,4817.837296893603,0.7323767295234218,0.026121000561898287,782
-123.54354386683852,20.38,-3302.1329634058025,-4980.750176962611,2220.0609376041293,0.8741636732112055,0.2743803758813072,783
-106.60912742180277,1.98,-1821.148584038052,-6105.368802785343,220.26033876226074,0.7697919332257709,0.17514074485867587,784
-108.50211292796442,-39.29,-1565.7334123092273,-4678.910476730597,-4036.941990209813,0.9041955171436818,0.18686649774602562,785
-110.73867695541327,-19.46,-2128.470085156618,-5621.353608379575,-2123.822898961048,0.9032033713419421,0.24666695237861744,786
-99.9272853984783,-9.77,-1083.099102882548,-6188.476256016234,-1081.7961739894897,0.7302763400145074,0.2736196068055106,787
-109.89978185286047,-31.25,-1855.0705408670485,-5124.636758423446,-3307.1795207733244,0.6951627943455058,0.06292313187556998,788
-126.7130847420173,52.25,-2333.1768865440763,-3128.705513460635,5040.646032617001,0.32089081009965215,0.2177225795594719,789
-116.8588147766589,32.83,-2420.169135643168,-4778.924730502247,3456.195129774103,0.054890486628902724,0.1261034114983192,790
-124.43018113412607,39.7,-2773.250652407732,-4045.6572084356853,4072.1448366619356,0.6142099500572601,0.16749575902042632,791
-122.18720901388659,56.3,-1884.1861403078835,-2993.518672054033,5303.7075285818255,0.3198089463169954,0.2451682285487793,792
-106.04912269431232,-26.66,-1575.0671785654847,-5475.191119136464,-2860.431889057132,0.3292140070794054,0.29168501186548096,793
-108.33641124790455,24.99,-1817.7915807319855,-5484.799378624058,2693.1829765660304,0.42872915527379907,0.01734296828844336,794
-115.27156874975886,-15.02,-2628.5656013914654,-5567.922844466327,-1652.1207816777585,0.7722636645978179,0.2900625228528772,795
-121.75558041021121,47.16,-2281.3399578015274,-3685.8019845053805,4674.50283216882,0.19470819386398786,0.1882454754315354,796
-102.60107497048894,-23.87,-1271.8208689071423,-5689.2980974507955,-2579.72553496589,0.43742518707536626,0.1267987926722385,797
-126.18275555583736,46.35,-2597.8037847605674,-3551.69117417293,4612.757342326365,0.8107087887975504,0.013160350916452712,798
-94.00634193900714,-56.45,-246.15755017594122,-3514.626394427716,-5312.949535623637,0.909402734193765,0.2962558194368697,799
-107.01541896187427,-21.35,-1737.4874420578153,-5677.600208094047,-2320.908930945338,0.4919133308663155,0.14984684899085973,800
-107.9625980488026,22.87,-1811.4739303119763,-5587.551798212828,2477.58997860596,0.8425395245371865,0.08752926612451377,801
-114.7107804387577,10.95,-2616.4716314757907,-5685.799093332248,1210.9458583869894,0.9784996282495037,0.2745781347383495,802
-104.07072058484118,-13.21,-1508.8744022349465,-6020.099538511794,-1456.8200248109636,0.5134295199464131,0.027329669603953933,803
-116.89811544998337,-15.55,-2778.517782741975,-5477.204229671304,-1709.0049027013918,0.3449451354860318,0.16992556376992743,804
-120.85930304225013,29.43,-2847.9753266584808,-4766.299650859804,3132.4190615175085,0.23597040514839895,0.19150835419679024,805
-95.04603637991852,-46.13,-388.5929587458331,-4400.908141549379,-4595.827242407786,0.48813171254887877,0.2875997785877454,806
-119.89423295234492,27.87,-2808.769322412575,-4885.737485751571,2980.1021985488887,0.07877224253999415,0.22100303712473598,807
-116.85142621138367,31.03,-2467.3939390712567,-4873.7351907025395,3286.228452244626,0.7302079311752635,0.1844747407018023,808
-96.694523542774,-51.98,-457.74600727473245,-3899.8228975755987,-5022.198219940059,0.14615784921484187,0.2971964657513129,809
-122.28268310218692,30.47,-2934.637515965545,-4645.245321576123,3232.6805521521474,0.17221631311641739,0.2630072193864913,810
-119.07148842386496,6.02,-3080.533495233532,-5541.1132880651,668.5820170873918,0.2563338165579564,0.08667964633672424,811
-115.15478894409613,11.71,-2653.392721840202,-5650.315230082748,1293.8585179146817,0.5543229450691117,0.09843580285464289,812
-104.82047723823382,-27.9,-1441.1295767948911,-5446.573962767591,-2983.052565911155,0.6958235202295566,0.1392551660855648,813
-126.34720980007484,39.91,-2898.169404030568,-3938.5736789006837,4090.094923276455,0.6374222254424836,0.2772249576593228,814
-113.12517798419259,41.77,-1867.3409411431746,-4372.59412326737,4246.655559696144,0.17001293154731323,0.006809083525238402,815
-122.13116475136371,12.37,-3311.8885995242076,-5273.228993085073,1365.67744757998,0.02952095632544005,0.18872965780890466,816
-110.76409985858972,4.22,-2253.9449631867724,-5944.769994431689,469.1127969152387,0.15481989716017885,0.09581777988554903,817
-122.27334068835856,58.66,-1770.467271006971,-2803.4894970526234,5444.861548488516,0.484036098763151,0.121722418549733,818
-108.16358875209545,-24.99,-1801.2394178215645,-5490.257463400125,-2693.1829765660304,0.8288881810783,0.18477379868325197,819
-123.17597810873939,23.91,-3189.1087724579243,-4877.931382510616,2583.794818663043,0.4850040417804553,0.24607596558561107,820
-120.58460545140528,21.18,-3024.5549466546277,-5117.380710000078,2303.28179856181,0.29170274396387985,0.14539885259640606,821
-96.06307134573424,-50.06,-432.27917591968696,-4069.761362631727,-4887.821822171523,0.6830204179770416,0.15090676929616795,822
-124.47215152371528,46.46,-2485.6066512010775,-3620.3485663991883,4621.196904837134,0.9646904048462718,0.0016927574895409525,823
-97.13438966283053,-59.24,-404.9382691092228,-3235.2057940330037,-5478.146900957121,0.8922033947007195,0.2395618003957155,824
-107.22628918150674,25.84,-1699.1673384350615,-5480.220088118847,2778.6045313743675,0.3161051101354021,0.19027503890100286,825
-109.82665695307666,-9.49,-2132.6530093885435,-5915.035477325124,-1051.081083233417,0.15918114517234916,0.00064571736661444,826
-106.69357063868286,-28.96,-1602.2563547443956,-5342.776700395837,-3086.7680028451396,0.23928048519494094,0.18441084489087714,827
-115.92754607231,25.28,-2520.4265493657995,-5184.268891731196,2722.394362960702,0.017449338658524605,0.25758046800601153,828
-125.79695936741228,45.75,-2601.942542958927,-3608.0858821857473,4566.424889332171,0.7510212106154431,0.0761341388006939,829
-109.05105764326458,-44.23,-1491.036241175536,-4317.780501563993,-4446.819927522916,0.07261844822535612,0.004884272175240401,830
-115.33104662626809,58.25,-1435.2637564473773,-3032.0704889927365,5420.995434346713,0.09665211189661582,0.21302485359142992,831
-118.12729012596873,18.87,-2843.8543223255983,-5319.965727816276,2061.8152798566234,0.0013059596526491246,0.2967315950087044,832
-108.88089620528855,14.24,-1999.5755677587115,-5846.642786094801,1568.14880691472,0.5354898204855701,0.029931589826941628,833
-112.48740432012306,54.94,-1400.6491855088525,-3383.569939383366,5218.262289731576,0.28001753776533533,0.17021945249778722,834
-111.3680146521121,50.69,-1471.5153661583115,-3761.0436763468624,4932.52653229268,0.8330274093562196,0.027778831438146887,835
-108.92957710200399,39.81,-1588.6458865862583,-4632.250572875143,4081.554100723212,0.6446787471675399,0.04824489920371306,836
-126.5392471296358,50.3,-2424.446237743915,-3271.761606694754,4904.922163423956,0.3319723587463439,0.1343635635946325,837
-126.01773429249127,44.45,-2676.0732519980543,-3680.9024000512436,4464.326877731688,0.6114236752898937,0.06259836688891553,838
-99.98427783760185,-17.5,-1054.1284150314607,-5987.867008341904,-1916.999471839741,0.07251190303303656,0.04267338600370052,839
-107.0290045692167,19.22,-1762.8942807745764,-5755.7446582878265,2098.626261010624,0.8614828305720192,0.14104606907624836,840
-100.80678531934143,-14.48,-1157.3288190349099,-6063.029075743808,-1594.0180147402489,0.3831246432573303,0.09980247911381963,841
-102.66484721527524,-58.33,-733.8309238408578,-3265.6053081848795,-5425.67407299495,0.7713447353299229,0.14871381548695387,842
-113.41077335270248,31.48,-2160.1293431313834,-4989.190349513749,3329.030771450101,0.8085643394255715,0.2242866492089242,843
-101.08820680323466,-12.09,-1198.8460896421625,-6117.234085635712,-1335.2303901897644,0.1419453459746869,0.009933303803387505,844
-101.53804299633295,-31.43,-1088.0301291489486,-5329.722726299002,-3324.2850507795,0.578252193453923,0.2556692630130062,845
-110.71060403212208,-0.11,-2254.5016237866334,-5963.027555901057,-12.23911386097498,0.587399218974667,0.19453535514171116,846
-107.2043865180775,6.32,-1874.1454570006752,-6052.745279181875,701.7680466829856,0.6673581209027074,0.23008775836513462,847
-123.95501417729086,22.43,-3291.323894748681,-4887.862164972945,2432.409397301854,0.9984445375406429,0.22343314397723027,848
-111.47729169834525,-13.91,-2265.6459214031456,-5758.3690114456285,-1532.5338126292638,0.1466192010336106,0.13767821036679254,849
-107.73176878348578,12.26,-1897.2983716450112,-5933.660436669751,1353.7199530380447,0.3046201768246313,0.2682427954516355,850
-91.96495668193913,-50.9,-137.85787306899576,-4018.194125274626,-4947.295845049231,0.15800829062184907,0.17923520685013455,851
-99.59609780621155,-54.75,-613.3452724086142,-3627.817578454058,-5206.089914155703,0.17610469704941079,0.27167913921473846,852
-115.10944322206053,32.55,-2280.292436888256,-4865.815266077137,3429.9756848527227,0.5755848351088807,0.15955659955838877,853
-110.51317215396641,10.68,-2195.2473753468876,-5867.343369721264,1181.4379978740026,0.25774521130346595,0.133879858490361,854
-102.2306308039664,-49.45,-877.9926754658578,-4050.392322384017,-4843.973151928168,0.8148537661963785,0.15913985400464672,855
-114.60401796031931,58.04,-1404.9381118254112,-3068.082521344069,5408.663748483859,0.6296233780061105,0.09508721434960553,856
-103.64890140241975,7.65,-1490.9300480261286,-6139.8329178527765,848.6485331067713,0.28777652438241663,0.0957203623036392,857
-120.3210426849659,13.22,-3133.094874819229,-5357.1316710196215,1457.903208289221,0.24159018970578316,0.2570785329578765,858
-125.28506221766173,38.48,-2882.743424532592,-4073.6961246841593,3966.789032964491,0.1267789030238914,0.13112328109363786,859
-99.24948180745052,-8.68,-1012.9409411295735,-6220.04520629774,-962.0879800704435,0.5619527208436074,0.20187632143944764,860
-118.75429910612839,47.89,-2056.4096820049517,-3747.67302752637,4729.349965746627,0.19124768756061783,0.012862288339545003,861
-92.03096077633461,-59.94,-113.168332674003,-3191.273790375234,-5517.570980362996,0.32809276049409863,0.1629671999549422,862
-111.50251142304174,48.05,-1562.0450527643786,-3964.9727131545023,4741.268990162291,0.4566961423350042,0.05525352069554281,863
-108.15710269197571,-16.69,-1902.9101306610717,-5802.371808353863,-1830.8575674387616,0.8216480411622954,0.05038441382947629,864
-126.94257836301347,51.68,-2375.7119539406353,-3159.2588662807048,5001.569866325005,0.3723178354714384,0.2647694659654928,865
-104.72462592338266,-24.02,-1480.0396850018656,-5631.713087615034,-2594.978849548703,0.693594928745889,0.12284280595615801,866
-119.41065758617162,28.19,-2759.21780199805,-4894.693674550863,3011.530500169112,0.03422933301180786,0.05744169355204587,867
-94.90093557686679,-43.38,-395.8497601873153,-4616.50189538317,-4378.565771720603,0.13481852007200013,0.2030721446568149,868
-98.88771853764344,-8.69,-973.6219358248802,-6226.150853827984,-963.1878692434229,0.22346948371451403,0.17118706328004699,869
-96.33568908032595,-56.0,-393.39391470365626,-3543.08208839456,-5285.114525038391,0.32585670839613856,0.21610374470852511,870
-103.66390061105106,-39.45,-1162.8562428657933,-4783.3235706304695,-4050.7043803613988,0.4690416160366211,0.14287740147430802,871
-114.75609938894894,39.45,-2061.388524568099,-4470.245672633657,4050.7043803613988,0.07027547022031677,0.19299737092638158,872
-114.284317219541,51.86,-1619.1930338784557,-3588.733794941313,5013.963369240506,0.6938943759518087,0.07088477008690446,873
-115.18743660564611,17.85,-2582.4766485383498,-5491.1672622765545,1954.1037478742894,0.9053316515854646,0.18332792417470006,874
-118.50561269573424,10.07,-2995.5667688488556,-5515.859045436013,1114.6765110336455,0.6179792497296367,0.04859071588247514,875
-112.95520475603692,-7.57,-2464.6531067077653,-5819.003589050861,-839.8257522896948,0.261894095928195,0.18658989079354396,876
-115.8429752753534,44.82,-1971.14424404036,-4069.7147710925888,4493.621818882554,0.5707080820762984,0.12102856258766183,877
-99.44863600109763,-56.04,-584.6126899746399,-3512.8504603344304,-5287.601975002354,0.4583079877399624,0.298001484742176,878
-102.63136714365541,-9.52,-1374.8697437868195,-6135.035072755483,-1054.3731994316297,0.7013405509298064,0.13824591261320637,879
-99.69058591870946,-4.08,-1070.3677527395707,-6268.11025428461,-453.5765801133889,0.6755486208187095,0.0372395455200717,880
-113.73756891321304,57.89,-1364.0778600043957,-3101.9282320992024,5399.810907314417,0.401014583216041,0.04146757608919682,881
-121.67621042798936,14.1,-3246.7721118642075,-5261.857552890447,1553.0457001358936,0.8859626734855929,0.20495596339537722,882
-108.5502023922917,-21.89,-1881.8892423198786,-5608.039526482551,-2376.7647231162955,0.02120070029090737,0.1813664050326422,883
-122.6117317704723,20.71,-3213.7523175908614,-5022.938202695102,2254.4429141332175,0.9795482780329698,0.19752291264560182,884
-107.49828004307334,-12.6,-1870.6537985187156,-5933.576942338484,-1390.6631639029586,0.19764177292518004,0.06757136274916682,885
-121.39249882330783,56.33,-1841.0384056563094,-3016.9932023642486,5305.55884010218,0.6661170114895948,0.2531718071681023,886
-125.2212726456511,52.58,-2234.1520114717614,-3164.617277363548,5063.041307104733,0.12311122692944698,0.24357144167768477,887
-97.97288233936472,-52.84,-534.1192087216976,-3813.5511502853014,-5080.567812265885,0.951322183673043,0.20922657376238005,888
-123.6479106991269,55.51,-2000.214309865202,-3005.1098031472793,5254.434582867941,0.16319970945476825,0.03620929216821895,889
-122.71849661783637,51.43,-2148.331362177583,-3343.9949237231,4984.274802656687,0.5900488084780982,0.12624337158155718,890
-122.67285399514387,29.28,-3001.805363791929,-4680.66893724826,3117.8723286544714,0.4028407893256183,0.12794113142898092,891
-108.26415892631799,44.77,-1418.399194991186,-4297.8595132693035,4489.67396676517,0.9139779734045154,0.14270637890896617,892
-104.86694834005489,21.25,-1524.454935783335,-5742.6523081164605,2310.542494058598,0.8969689681514309,0.21593953408657351,893
-107.97687431402794,38.15,-1547.262977763904,-4768.533833120532,3937.9801116849208,0.7282596774455973,0.1958034407973879,894
-105.03265080630301,-59.42,-841.1930737405125,-3132.234407593646,-5488.362855039512,0.2493854812131071,0.2981743558674015,895
-99.74084895110595,-18.2,-1024.63946610343,-5968.762012016154,-1991.135105515482,0.8837938903472313,0.08857043840541318,896
-128.96151047857975,55.02,-2298.085524215111,-2841.8005218449944,5223.370340827317,0.6572028569477666,0.2747635052456207,897
-122.67213262411443,58.88,-1778.6378791396867,-2773.479532382061,5457.552892858415,0.3865439503684429,0.08842969717455403,898
-112.44027641831865,-38.79,-1896.7587439845965,-4592.715440197639,-3993.732108252654,0.7292419689537405,0.29506263399592564,899
-108.75295794812905,24.46,-1865.547815348667,-5494.794658426228,2639.6189138545005,0.9082797452915196,0.05011114208645858,900
-95.38520632841343,-40.35,-455.9679369079351,-4836.966599690999,-4127.526178473688,0.43389558502616654,0.10115426303320156,901
-110.50607733423416,-9.55,-2202.2558553485114,-5888.296768944248,-1057.6650265674498,0.4615705304312242,0.08903853167134575,902
-113.65518034275735,-7.4,-2536.546105450046,-5790.716686531794,-821.0719281819628,0.07262092416935662,0.21742453600637301,903
-98.71533312230169,-12.56,-942.8571973942971,-6150.590522056476,-1386.3194203756989,0.7512932075510913,0.28028745453131,904
-123.19680028800099,55.05,-1999.5254437367148,-3055.9676229003503,5225.283235159054,0.806927792539936,0.12245515058403128,905
-114.9125539497339,51.85,-1658.8132552041604,-3571.5579155859923,5013.276138412288,0.3252158208010296,0.166322355987223,906
-106.42761931214868,24.77,-1637.0046927388728,-5552.181994762661,2670.9765504369802,0.5911800453609777,0.01874483436271891,907
-124.45009608074173,32.1,-3054.9439267628095,-4453.2754297594565,3387.6659444277784,0.5888631357876148,0.04698642203774508,908
-103.26688848613837,-2.91,-1461.095001473187,-6196.860718419765,-323.6412105652425,0.39367661606227144,0.1720692728693526,909
-109.69119625069848,-8.33,-2125.398146780803,-5938.882004086086,-923.5736349653745,0.8974802403134227,0.12856123772242528,910
-98.31671207950275,-13.97,-894.8367825212082,-6121.383084372722,-1539.013082141472,0.7419211777728375,0.03782496638557862,911
-100.71311308623815,-29.87,-1027.6323540552885,-5431.776171699578,-3174.9652542123117,0.9226618045813948,0.2404314756065149,912
-93.56020317847997,-38.28,-310.7552198776326,-4994.670400619925,-3949.3447282416355,0.9962045712117723,0.24700555224455722,913
-109.1545416561866,-48.01,-1399.381040384802,-4028.764081495153,-4738.292696685807,0.23682267440219307,0.21086994008701807,914
