lambda,phi,x,y,z,r_mean,r_std
-115.30909749484451,-10.1,-2683.0876680259585,-5673.783972555776,-1117.9628788364178,0.5881104103432296,0.06867540482306919
-111.69245392769001,-25.28,-2130.691221980157,-5356.243912397615,-2722.394362960702,0.8363835892479743,0.13205519738576155
-112.53982202098786,21.72,-2270.2055470791984,-5470.004830655361,2359.203027850264,0.015112141397359058,0.07332187348898986
-117.20969995459006,22.57,-2691.706245668843,-5235.31362044161,2446.8007239344015,0.7148657247908637,0.0390948450511568
-93.49562135416598,-43.24,-283.1629334214026,-4635.486649261691,-4367.231076741052,0.684793026883293,0.10413006227527512
-114.29883367625978,20.41,-2458.5988670531965,-5445.488451023872,2223.189632192984,0.15871920389759964,0.07741639565057237
-99.84756181679694,-48.56,-721.5990591575624,-4157.035973085961,-4779.013676093864,0.7064688406460635,0.20540290004191714
-120.31532446386994,40.75,-2437.7196054256783,-4169.096910593221,4161.343421949856,0.9865417562882324,0.01547915347026295
-90.4711741959837,-57.33,-28.298716889505968,-3441.106298240773,-5366.43379040775,0.28615263801865976,0.04666801788094633
-110.40783509036255,-21.79,-2064.134503189486,-5547.968136476992,-2366.4368382398675,0.188717153465095,0.07756121145176233
-113.41455111116747,9.27,-2500.21914276151,-5773.6421523050185,1026.9301511278984,0.5745100988407339,0.016976735827174027
-107.60183493726925,32.28,-1629.857492620624,-5137.390955128435,3404.6150631037513,0.5939884447839548,0.200598515842513
-122.52517798419258,41.77,-2556.42473143552,-4008.894379976436,4246.655559696144,0.6965301939590739,0.07357559383110951
-92.21974641222351,-55.58,-139.57147755773406,-3600.796578971417,-5258.841012953338,0.0009308899916971036,0.2174064826979332
-115.05259332131214,-5.77,-2685.8167738573816,-5745.976317834439,-640.9129520864002,0.9669515448743257,0.13753180414022417
-104.06073869825379,-9.24,-1528.7118380778334,-6103.755823202206,-1023.6356611831445,0.8935439342174025,0.27664393404318033
-112.2325925351239,10.62,-2370.775664218219,-5799.975131612561,1174.8771095848747,0.9256451153473275,0.08862431419348275
-114.83488186972393,-17.61,-2552.055005227331,-5514.33384217855,-1928.668589286007,0.9022216801345979,0.019740292906151025
-112.15972515405787,6.01,-2391.3689620154096,-5871.665517600818,667.4754953755745,0.24498879581530064,0.1389866277315508
-116.99892030202062,-4.77,-2884.058847227645,-5660.547889742526,-530.1199427104917,0.9755208909908123,0.009906195591326815
-110.09747597722435,-39.77,-1683.7103566523774,-4601.582896790148,-4078.1342889696416,0.6421752284655865,0.059414000372375236
-106.97775712303343,-49.92,-1198.5408109234793,-3925.70042259566,-4877.806998701685,0.8052541087571853,0.11022126755680307
-107.7969443987527,-23.78,-1783.058508444771,-5554.5947346298035,-2570.5650525683204,0.017369944831994055,0.17764556528507947
-120.48974169509397,42.76,-2374.8369268496026,-4033.324194274728,4328.1717288884975,0.14585178445271196,0.05395490993455138
-113.53526933744388,45.23,-1792.7874452921835,-4116.197942744205,4525.8648535004995,0.2279764386722195,0.252126887138696
-120.0484540911442,47.63,-2151.2518109249563,-3718.8109663362484,4709.902933463635,0.212998959949402,0.02447349678664994
-100.63230744801264,-24.26,-1072.3511638993332,-5712.242000425066,-2619.3471151917947,0.07168141468469558,0.25542808196954875
-113.71175461137535,53.32,-1531.36296959168,-3486.598551615381,5112.64931275722,0.3310223501945945,0.19572407780307075
-102.52090407753201,-22.68,-1275.2012669899914,-5742.146044215116,-2458.097950768403,0.1820742695615588,0.16646620817080912
-107.88428729258274,39.78,-1504.5326748443383,-4662.494147345421,4078.989428313763,0.6996934406562967,0.12336857101465598
-124.22132777207716,48.1,-2394.3426436108903,-3520.3487252318305,4744.986107223608,0.14600844191784812,0.25609751558502003
-109.24187982252619,-13.09,-2046.3334079443177,-5862.468174314954,-1443.8183710824853,0.4221110178011418,0.2725938149687782
-109.30663411217363,-42.1,-1563.881696653274,-4464.088045471685,-4273.969695862344,0.41317182541690445,0.1092027657373847
-113.54429910612838,47.89,-1707.6010878332959,-3918.9249069512575,4729.349965746627,0.519475307778318,0.16484617966428747
-110.61013623850823,-41.91,-1670.0078836604414,-4440.598501721572,-4258.260632584636,0.6869680606713383,0.06042457135032725
-110.90180579649926,3.81,-2269.3657799556154,-5942.319551408332,423.6063098169424,0.7949555604954299,0.10934732384654856
-104.0394274672127,-20.59,-1447.7187839421981,-5789.507762976925,-2241.9489702156125,0.4156336381822997,0.24037884692544964
-110.59253898107433,-17.68,-2136.308189722454,-5685.8038260279145,-1936.0906927236388,0.7838308392672872,0.19176961032655335
-104.02013072482953,-54.16,-904.2977092116216,-3621.5189242117794,-5167.92717970083,0.43027917901989277,0.2691518373560735
-107.7136407337685,36.09,-1567.4223452269987,-4907.349285978288,3755.2277130809903,0.1978615169014133,0.2596042998029894
-110.16613718815067,14.61,-2126.676082868454,-5790.695053759387,1608.0188534099536,0.05824383734417904,0.0787186783697584
-114.8846306508731,4.62,-2673.8360214191202,-5764.334984513377,513.4862382544774,0.3439086231802151,0.25791128451217443
-116.69353205329287,12.27,-2798.3486310256676,-5565.462009298489,1354.8072048420765,0.19823385313318287,0.03346154811797549
-104.92999605869782,-45.03,-1160.7768803919319,-4353.347006195034,-4510.165393597036,0.3412716009981057,0.05571617032598295
-108.64607339293198,-54.58,-1181.2843840027513,-3500.8006887514575,-5195.1503098321,0.21256600043932472,0.21766585219517437
-117.465250437843,57.65,-1573.2802315662263,-3026.7237203951845,5385.56940660503,0.1417804841242155,0.037262924428546014
-120.88301307455512,19.98,-3075.2560083216636,-5141.837260232196,2178.2871878082065,0.16440512517979955,0.03253466547787095
-94.04680500513055,-43.29,-327.4733021214132,-4628.744791968731,-4371.282178860116,0.8890441775233981,0.136456630218605
-103.5486163153085,-27.23,-1327.9621431691874,-5510.7568399704805,-2916.967705859641,0.7357080771135055,0.11244364174081987
-119.55893605686845,48.37,-2089.2165500841593,-3683.831168343281,4764.996026230979,0.11384742745668375,0.12295644618782683
-109.30422822485448,-0.77,-2107.282951122191,-6016.032247027212,-85.67127078819135,0.16697043674600087,0.0865846582769323
-104.93931721436054,-11.63,-1609.7084186193715,-6033.065187030922,-1285.141336998182,0.0018286168469714426,0.18610370072797378
-113.24571113504075,-7.0,-2497.299348519534,-5813.821534862127,-776.9170642078152,0.5493334964217584,0.2127926881272235
-123.14615451537503,34.97,-2856.365438991917,-4373.949866650425,3653.814998458631,0.19203925093701035,0.14563134390290028
-100.43858638835025,-39.31,-893.682555107564,-4850.89161726663,-4038.6640127929372,0.8785475801944553,0.25277309788011487
-107.56629548137369,21.7,-1787.6818558791604,-5647.010753564699,2357.1355776206615,0.5736825468463097,0.16172041136696672
-109.58501180836521,-55.38,-1214.0577701304414,-3412.2947141055856,-5246.23041000612,0.10859163923484327,0.15487899489891713
-113.84290360789123,12.55,-2515.396117229791,-5691.61979225434,1385.233378836921,0.16471431583874696,0.022360122800874804
-109.00616474618326,-51.12,-1303.1786087483815,-3783.3830479958847,-4962.697172489774,0.7901712122103793,0.034871732224796656
-107.85942903958922,-53.37,-1166.5023232396848,-3620.323573515399,-5115.970538707696,0.26076793058819614,0.22764902536072457
-105.95668136635622,-9.66,-1727.7047956106107,-6042.460869895049,-1069.7325717258782,0.7793717700258712,0.12415707535376179
-120.09885178967238,24.38,-2911.9350957473716,-5023.583666549565,2631.5140401166723,0.024398838323425598,0.0705247946133001
-113.4094621216614,20.13,-2378.0668035142494,-5492.899172401594,2193.9648948543836,0.5760101710368756,0.20746564313224888
-91.96074657049725,-46.16,-151.07970826787712,-4413.038578261478,-4598.139887881361,0.2656095907256857,0.03499003418652958
-118.6436643608598,52.31,-1868.3588671297787,-3420.6075104339407,5044.7303598091785,0.49544161693783195,0.2775899005456733
-102.22575996159986,-7.34,-1338.9343276930167,-6179.364782368382,-814.4511971570796,0.9110467414656179,0.02310871181370585
-108.61309812793947,27.58,-1803.528833172254,-5355.027590562984,2951.539979777595,0.26032413398980037,0.00887794390303207
-94.7812836626476,-49.9,-342.26865457949106,-4091.998833647204,-4876.373930855002,0.17258872023263006,0.12649818821698167
-106.85923767465492,-6.98,-1835.1836953203529,-6055.78672347279,-774.7083091338476,0.9164812491126769,0.15922393611083818
-113.60451567053052,-15.06,-2465.0116204071905,-5640.976784799676,-1656.4189157965495,0.2809926045367578,0.24073692388011567
-104.89656402744886,19.83,-1541.6735463799025,-5795.4337615287295,2162.5945510255447,0.7153864108969965,0.0726184778609363
-110.88536226307167,15.91,-2185.6245831066735,-5727.975556698434,1747.56007152402,0.16014586670929698,0.08486591427075531
-107.4019837755114,-17.91,-1814.2034685856206,-5788.427968862076,-1960.4571976626169,0.8207796839937734,2.465483791158629e-6
-105.7935076400133,12.44,-1694.355227720003,-5990.315185493379,1373.28414421245,0.7664577589053461,0.21418387945353032
-97.68848164917678,-18.1,-810.6871533956127,-6005.063243395436,-1980.562238895915,0.5086355091299805,0.21406938920610966
-101.0960418935972,-33.88,-1018.5770354304125,-5193.629650809704,-3553.7778311430875,0.24320983799162588,0.14861726867588593
-109.48682705984534,5.71,-2116.0851523527876,-5980.009156252665,634.2705409573762,0.1544692968020449,0.040389898924178665
-109.44540951725429,48.35,-1410.4298195271606,-3995.0237028989936,4763.517433311627,0.7304569355120051,0.15271177075701356
-116.70659001310493,-13.12,-2790.2762961749795,-5546.257603019781,-1447.0693804891682,0.9841429742761957,0.298752292821988
-125.1997046820805,51.21,-2302.0994285483284,-3263.4696832613063,4968.976639863768,0.16679045910893353,0.2728200862315647
-108.82683335971228,1.57,-2056.4976003942297,-6031.661063329746,174.66378183431405,0.4136649309517657,0.29126429547716864
-120.08093794579246,34.43,-2635.536149947693,-4550.026667469551,3604.418334160843,0.7358068410240678,0.2734333474995229
-98.52726255757526,-42.38,-698.2731610119279,-4657.095324804358,-4297.034178162398,0.05823165024483501,0.09120136437904995
-115.76627106809413,21.87,-2571.778334139246,-5327.981082857083,2374.699724337593,0.6632868463203023,0.023704346182353595
-106.3552835095543,4.17,-1790.4009680179736,-6100.835791981875,463.5644647653577,0.16002510198067232,0.2499457453350107
-103.2122168809496,-44.11,-1046.176226519939,-4456.121023661624,-4437.243032057787,0.17140081226926773,0.11596047914983339
-108.51714600485616,-29.28,-1765.9600972913174,-5272.654177640099,-3117.8723286544714,0.440380354594054,0.07412642268990051
-110.31300756087644,7.73,-2192.961724412425,-5924.212155080349,857.4696594401073,0.8716666240450538,0.2576384534683308
-105.75136635746716,6.87,-1718.1538176374825,-6091.557849141613,762.5584761177005,0.2707376634962029,0.16967604881438783
-94.41399905035755,-56.52,-270.65776456326154,-3506.311688951622,-5317.250014283966,0.8612598625398237,0.16922773711261255
-118.78058591870946,-4.08,-3061.5080277277025,-5573.334897718912,-453.5765801133889,0.8927239315654049,0.15741817740394423
-116.25013939362215,19.51,-2657.711699884713,-5389.273142423812,2129.067522800835,0.6584268003412403,0.28407911601083735
-98.35363915103109,-58.11,-489.28966713043553,-3332.117555147826,-5412.782391738566,0.5786553101734959,0.19939546980521397
-102.1832052256777,-42.8,-987.1374548073605,-4572.179652151663,-4331.438314667168,0.7007732437472728,0.13722785949070748
-101.7595550472892,-9.19,-1282.5799455927372,-6161.087243949086,-1018.1442214201219,0.3365087798913339,0.22637035866634656
-111.19868876895893,-11.35,-2260.138082193602,-5827.379395605035,-1254.611584952139,0.172633620117422,0.2672116116177672
-117.98745393287045,38.21,-2350.6847448507433,-4423.331370872411,3943.2278419819977,0.6744260702006328,0.19654158611607492
-113.46754764468652,-7.5,-2516.9945370332375,-5797.668983527726,-832.1044754028289,0.7011517500712763,0.09028625761769023
-114.02215466846832,-19.1,-2452.329362319588,-5502.295052821912,-2086.0141059917873,0.8992442120806016,0.06216412298558752
-107.46949204861967,32.21,-1619.2341833949988,-5145.105757338987,3398.0277228301625,0.03818878991517438,0.04062237456977047
-119.82858797108764,54.89,-1823.7764957298627,-3180.812098316271,5215.064591050445,0.7287042526018538,0.181054195749142
-106.6397558672044,1.7,-1824.6984964202697,-6105.3528276847965,189.12230604258107,0.40443968515017814,0.06767049323395805
-115.21757835783302,-11.81,-2658.6170302764667,-5645.352438369027,-1304.7514448832073,0.21169960863420845,0.14947541279604207
-110.92883997612672,16.27,-2186.0050734679485,-5715.946606890382,1786.0462496673265,0.5067055662902169,0.11250045423099911
-126.6227854827956,58.43,-1991.0056885582017,-2678.665278647143,5431.507495447199,0.7963166174407142,0.26727643634399023
-110.83243660046566,-45.64,-1585.1317336475636,-4165.782940623976,-4557.876136819618,0.048093801343082054,0.0645086898730718
-100.50285635370864,-19.89,-1092.743966060823,-5894.278907630766,-2168.873390425714,0.6662503667402229,0.0004697764999330944
-108.50283509554299,41.7,-1510.5358970693333,-4513.7736562148875,4240.843510921551,0.5370344468515311,0.15324166714190363
-117.97995511474306,45.37,-2101.1926243327975,-3955.1060221836246,4536.82167477809,0.7379981015117375,0.29789498894483035
-98.97629232625978,-39.72,-765.0724233838146,-4843.447174853154,-4073.8567293640326,0.431740099344346,0.00039392965589820636
-112.57077413889073,15.09,-2362.507138562093,-5683.728837324497,1659.641986697453,0.5060427326495321,0.2345342213610643
-112.08234918851655,-4.07,-2390.5658888288667,-5892.460740240705,-452.46674561764445,0.6036770126141572,0.03240423763405432
-116.50220665014136,41.98,-2114.7112779487193,-4241.045598839562,4264.053639376511,0.33951782712986434,0.12388893568096404
-102.84712710525527,-16.86,-1356.5557442762279,-5948.251856476819,-1848.967648335485,0.4161928660959512,0.02799948034514833
-103.93945345286878,-53.54,-912.6159978149113,-3676.850985488193,-5127.233549493021,0.9593386495365777,0.10642021394080324
-108.76991730518044,-56.77,-1124.1012943300088,-3307.717554240344,-5332.544032772339,0.5545051554175848,0.1964269620022988
-108.54477948911524,-45.57,-1419.3547430565347,-4231.012058697717,-4552.427272622532,0.7679200232333194,0.2899526099193863
-110.96722397218527,-1.15,-2280.7312276311586,-5951.682108806054,-127.9458597453801,0.31583019144767477,0.036446834577902175
-115.80348716803593,57.64,-1485.2552050203374,-3071.9208069256533,5384.973958334175,0.9451910914375865,0.17488630805701075
-114.04131201722934,-5.04,-2587.1030255046044,-5799.471130147379,-560.0513780109877,0.5485644205641417,0.07247382177902442
-110.14767758332778,-45.27,-1545.3392122502185,-4211.974313896142,-4528.998134042561,0.4318032807929907,0.09441519504515605
-123.76209088361051,38.69,-2765.3568614346464,-4136.7589723540395,3985.0535295733066,0.18013524706255868,0.152000926550747
-105.65539533478297,-37.57,-1363.5249183050423,-4865.431170927674,-3887.03026977236,0.14995877653980128,0.1571111757284222
-102.90860214319807,13.83,-1382.865186557349,-6033.7435741982645,1523.8921735571935,0.7538774054232027,0.008717697077749076
-116.96622302772326,5.82,-2875.9391608052224,-5652.583855139115,646.4477581116392,0.4484021752954884,0.0903701840042147
-108.59457788301181,-40.07,-1555.6128590617666,-4623.857514733362,-4103.734313544858,0.6952627446446017,0.006670004008905106
-100.78722003088309,-46.18,-826.1374673282047,-4336.018569141824,-4599.680951232795,0.48403053551342035,0.12069807979023846
-108.99231060312655,37.16,-1653.4263798133868,-4803.993182922864,3850.773390498049,0.986382041102221,0.2189135242121175
-105.32695148480792,-44.31,-1205.7962160293043,-4399.516614428466,-4453.193690462757,0.761498843947678,0.1503448868014667
-106.85791227150341,22.73,-1705.1642038754492,-5627.214026774679,2463.230061259422,0.381470117994134,0.10291726037426621
-103.47510158923997,-19.14,-1403.401079317548,-5856.7972649114245,-2090.219177095169,0.024934855750723628,0.12207652587959984
-115.74453693905704,50.33,-1767.6585183171799,-3665.628558716988,4907.053661020952,0.7294630341005403,0.18547647512154714
-106.34641912014801,-11.93,-1755.4536097110768,-5985.178703486408,-1317.817707987382,0.11288516558582717,0.11841092693940058
-120.52578910236986,21.13,-3020.319941325758,-5122.212295484444,2298.093482001534,0.2207814579786389,0.23952835519326598
-104.5548716285548,-58.5,-837.0858605938238,-3224.0302317526643,-5435.581047757338,0.8411634082030556,0.01928551824515663
-104.16090329134376,-6.29,-1550.2283011564273,-6144.069042615582,-698.4502944852313,0.006336851448843439,0.05787498901143742
-115.47268940205389,26.33,-2457.3189285116446,-5158.20236475161,2827.5708740629784,0.28792243990729627,0.12331656411613448
-105.2398669062448,-23.65,-1534.9961706955237,-5634.2271584101145,-2557.3220531219704,0.5885212194926892,0.28476446609532013
-125.20909513627973,39.07,-2853.636262461812,-4043.924290874481,4017.9673233163953,0.25416800808938234,0.2672966682744789
-95.75236966049393,-49.27,-416.91917889840823,-4138.710883377106,-4830.929064070655,0.686066070008207,0.09975883560507583
-123.10026697369867,30.91,-2986.976431187566,-4581.965924299841,3274.7801556875684,0.5924398725110698,0.29337739636365495
-104.41282564056212,-15.58,-1528.4761488626832,-5947.494166180152,-1712.2204313729483,0.8363329087710643,0.2701191822611535
-110.33899984172626,-9.42,-2185.904405765233,-5896.928589682243,-1043.3983597094348,0.16164954517065477,0.05453966636372615
-121.28940620904707,41.0,-2498.788415259914,-4111.497277010582,4182.376309814484,0.008027622839890225,0.005105290022607467
-93.91354071172461,-41.04,-328.1752137981133,-4797.14032473788,-4185.734192925097,0.8849240207002799,0.17797893683236962
-122.2041037998919,49.25,-2217.733392956582,-3521.1415298409443,4829.476775448316,0.7622113232144023,0.025871723982504834
-115.93711844682356,36.45,-2242.8614708635587,-4611.385498831974,3787.521776000496,0.5031926541352616,0.05468232043421518
-101.09866986935805,1.07,-1226.9683205807821,-6254.678385533233,119.04635162226666,0.514209278135857,0.26007499368886317
-106.82783666273906,-54.57,-1069.8755742482058,-3537.386765486101,-5194.505378473571,0.10483193308301375,0.1739129958726117
-107.11802488292034,-35.4,-1529.525241484275,-4966.239831926927,-3692.9174736845775,0.21288304801498903,0.10902005488995466
-115.8560529209546,-9.38,-2743.0380603119875,-5660.108704620362,-1039.0075320038206,0.03895422521224201,0.20898155564976115
-128.92022287462996,59.89,-2009.162923121496,-2488.1853712576612,5514.782217514419,0.8771353897467787,0.22314001368000494
-101.65598046730418,-25.26,-1164.8175086155973,-5646.534057585653,-2720.3820151125574,0.3595201128195067,0.22305277061864118
-102.08193494895228,-17.57,-1272.1038364204237,-5942.975772937335,-1924.426094097752,0.6006489486428715,0.074929378501335
-104.42146715533843,-59.37,-808.9263117305896,-3145.666566053822,-5485.530519229758,0.5033361887223718,0.07687930127175839
-126.31865491105937,58.52,-1971.7035287912984,-2682.318227170965,5436.743429916327,0.42058365293410804,0.28812567258594884
-119.45608127553633,35.48,-2552.8436509215985,-4520.216829563406,3700.169470129853,0.41603826508621655,0.012075998341903248
-112.8631067863712,-25.73,-2231.2998940381644,-5291.729814527733,-2767.584028155888,0.17239484002362038,0.057424393901135636
-125.66384785355064,42.84,-2725.369270340133,-3797.8071394213803,4334.702789355422,0.9146045649397867,0.22062862164237998
-109.956260826925,-19.02,-2057.0163143590617,-5665.058103618348,-2077.600915741218,0.35635621443101706,0.011681890783213677
-112.70690659955098,1.06,-2460.438811530552,-5879.877332971019,117.93389643244696,0.8919810325462916,0.10990977455195622
-121.72804063776816,17.74,-3193.1193967526133,-5164.445832240397,1942.4501959991217,0.685490366097213,0.11500175972981065
-99.98961095990354,-30.06,-957.1308671339157,-5433.920318381873,-3193.2797366745253,0.8291303633618619,0.17634647952578156
-90.79175381482621,-57.27,-47.62937640743783,-3446.511391633203,-5362.827208650825,0.6099770054321753,0.1957362392024167
-106.50693179901879,-15.5,-1745.4597959938112,-5889.956707448504,-1703.6446474988877,0.6279866798983169,0.216354567035912
-100.92551818736904,-54.81,-696.314337285824,-3607.256076280318,-5209.940013457825,0.5103533994456557,0.07405523926574012
-111.31488738340263,-5.36,-2307.1373644551745,-5912.961237861679,-595.5095138451599,0.5921309670594264,0.16864346278702985
-107.25963458699485,-13.84,-1836.5620294440114,-5911.186315826384,-1524.972541258169,0.9565079240829583,0.2569515377661772
-109.90307371465991,27.75,-1920.6366361379432,-5304.810943679932,2968.2925670725854,0.13674655682553494,0.2592357706812984
-106.63487084236654,-42.11,-1353.8783930975503,-4531.419688708079,-4274.795188250821,0.18435017773873297,0.05296546703334213
-122.12429280626144,52.03,-2085.6659276274554,-3321.706944550057,5025.622907945028,0.6166191951918442,0.19548543226963164
-115.9700889946865,52.63,-1694.4038277953132,-3478.650614124656,5066.419897047889,0.3815495524952801,0.04133930449145072
-122.39528193717777,36.95,-2729.494405412552,-4301.777912300337,3832.126313688854,0.2267908129847146,0.1743545471838797
-107.29940305393315,-20.42,-1776.5760200702405,-5704.138225709563,-2224.232394987167,0.33163688874748276,0.10855129505087774
-114.286968025844,-7.56,-2599.290326340543,-5760.282882137537,-838.722789213301,0.17322241489320833,0.2308574544812625
-111.48687194510228,-39.66,-1797.6551691774373,-4566.6817286683145,-4068.7195629309003,0.541341558195753,0.11556047661662412
-109.74588202799767,-8.19,-2131.821592088307,-5938.957016512048,-908.1581665813478,0.11375137222287124,0.09765270310760642
-98.12693337139531,-48.28,-599.7484824960043,-4199.898599797336,-4758.337788468167,0.483412616990578,0.08904690418714821
-113.00984564807915,37.94,-1965.2647135546358,-4627.662411914394,3919.5790854391057,0.16034299997428736,0.2000127521666143
-105.62649708747713,16.2,-1649.0194483029168,-5895.596208849145,1778.5683010000862,0.04001572807361686,0.22446563419627427
-101.97258938000999,-50.8,-835.8294823097398,-3941.539722236156,-4940.271115489145,0.15118364081436086,0.2651342640308771
-108.97720428639613,27.66,-1836.1806431520477,-5339.556038174844,2959.4267960036277,0.01026590462443644,0.19674791149112802
-97.10682311854316,-39.32,-610.1632324536538,-4893.931436006784,-4039.5248395605004,0.8971337516656488,0.23005791860029706
-121.44668452147015,51.76,-2058.5694460839745,-3366.307284855027,5007.0841913813965,0.8474097229068756,0.09855626665025762
-122.90548905695992,43.7,-2503.8158890626837,-3869.497200980699,4404.375370614973,0.3019782710969805,0.05177801008664516
-116.56657032731582,15.69,-2744.9014931045426,-5489.43911153277,1724.0066803602522,0.8690515069070306,0.08939739291386893
-112.77837533762681,35.89,-1999.5921825552236,-4761.871967835237,3737.2224265367195,0.750151000724817,0.14859996788300375
-110.41882343509064,-20.48,-2083.53347218191,-5596.823971626801,-2230.487547806801,0.9455227845354066,0.07779979150422371
-119.73288470829037,24.97,-2866.196801251479,-5018.283300449504,2691.165846417761,0.5654042339957458,0.06487728290933621
-107.62203811574922,-6.0,-1919.3727548446884,-6042.564492497872,-666.3689533312909,0.38085943572450653,0.16366605743249785
-117.33017089295693,-1.19,-2926.24229559502,-5662.172944497245,-132.39552135242093,0.8395621142005206,0.08363899114968196
-119.61479524396309,7.57,-3122.854599061472,-5493.914529632915,839.8257522896948,0.3181558463071119,0.23811775711831087
-114.2034729855646,-28.28,-2301.658380332675,-5120.592006907696,-3020.352826912343,0.2592725573730834,0.11186673014656486
-102.00403449099451,-32.19,-1122.0706010799881,-5277.099940913495,-3396.14469359048,0.695532005173057,0.1340861460998467
-111.48420223919841,32.18,-1976.1342764372425,-5020.768342477223,3395.203023777574,0.9480400458880396,0.17833299909603495
-113.66937549590055,45.31,-1799.8781826318034,-4106.198774642651,4532.12920720595,0.04152345931200918,0.28596255077917593
-96.7422349943622,-40.14,-572.1633046523865,-4839.802682943126,-4109.691490000894,0.4035936936574275,0.17576399352563243
-111.68216018214702,-6.85,-2338.4786561571555,-5881.667433827724,-760.349112281872,0.274437939509682,0.1610634917830429
-113.36244448307002,44.42,-1805.5567904554114,-4179.910339633686,4461.943436336207,0.8545477235717288,0.007378044996418164
-112.21740825106437,-27.01,-2147.6053600810706,-5257.979130697919,-2895.1807678444216,0.7175780684656776,0.28873070354172475
-94.02371160468152,-42.23,-331.22624036348685,-4708.751192042287,-4284.690932743576,0.5764358520229722,0.16728942545392733
-114.78414159909363,24.41,-2433.52300248765,-5270.456922930337,2634.553969820921,0.550097819757118,0.008067934509744145
-108.61308631439383,19.47,-1918.3909391329887,-5696.079387346576,2124.8719532475134,0.7058237812941258,0.1923525989924698
-118.25390455235323,5.58,-3003.495445185282,-5588.863347406745,619.8762737552958,0.13929460303792762,0.24199519479467144
-106.77126949053716,-8.84,-1817.6662115099439,-6031.3295727443165,-979.6826672320759,0.8877783702136252,0.2794700639327086
-125.63813041864294,53.98,-2184.367018294012,-3046.805670638547,5156.175029491738,0.7608824319392328,0.10093743357599162
-110.8368152462997,-2.4,-2265.6465851990547,-5952.831624944914,-266.95729252364765,0.13883097063943073,0.1217404919984657
-108.77700346648095,16.77,-1964.7504174890137,-5779.018493095643,1839.3819759460803,0.9522167808412185,0.0615702547120019
-109.33839816816898,-58.48,-1103.65460594856,-3144.7849650323983,-5434.4180032892855,0.904840592318849,0.14622386948547203
-100.79432193667054,-46.48,-822.1530830143762,-4312.199078523442,-4622.72954165302,0.14557298579133982,0.21260421708413077
-100.8982989426742,-25.02,-1092.1927224826134,-5672.583377391497,-2696.208056418808,0.5653191900694321,0.10809267174435501
-122.29612301604026,55.67,-1920.916920152732,-3039.045369489091,5264.494888216519,0.8222712466160788,0.06726826020446354
-115.10512443014302,13.47,-2630.3843884710395,-5613.962253857595,1484.9682761426225,0.9021201241258853,0.17082938486841323
-122.05951724808747,15.65,-3258.40172710316,-5202.499508072461,1719.7215045805926,0.5425052732587436,0.1781465515204598
-114.94209166979877,22.3,-2487.288066133825,-5348.112034984371,2419.0330169974072,0.5255915948428543,0.028331767286735265
-102.49566309466988,-23.05,-1269.210470434399,-5727.089934720386,-2496.0309816514987,0.26379325521386865,0.1708420636058169
-119.71580800197074,8.71,-3123.6330299072165,-5472.802623370244,965.3875595347381,0.8319276502066042,0.020697880133535882
-109.09648763249626,-41.08,-1572.1440722351026,-4540.981467343714,-4189.0900359597135,0.7431703703649499,0.23726243428065838
-107.77399117811409,-19.6,-1833.2928228132212,-5718.956557488715,-2138.503757157876,0.903611977192108,0.03026795419785927
-118.03197668945617,2.62,-2992.8903472518145,-5621.2375323226615,291.4120356710491,0.9044390937791528,0.1508929952431519
-114.46717357324962,31.97,-2239.872206692714,-4922.4226337292885,3375.4041110117655,0.5104622205340447,0.1084512995649854
-116.40966766906702,59.66,-1432.3032894905625,-2884.1342449842195,5501.899848581744,0.03141263217480961,0.12846533734579413
-106.19125216331283,-29.2,-1551.7356162031065,-5344.154416960123,-3110.1053270094208,0.10977965815456969,0.16157114069173495
-122.24081509320638,51.67,-2109.22116543855,-3344.100985673105,5000.879889868003,0.733947262707606,0.005253356768135209
-111.43665695307666,-9.49,-2298.0005416991967,-5852.781139494203,-1051.081083233417,0.8968959279098554,0.2824094320524131
-104.76493699615,-22.09,-1505.4326839625946,-5711.9853561772825,-2397.398741318069,0.558769318107417,0.0791820969072048
-107.2717648421836,-32.77,-1591.531804082727,-5118.703381180082,-3450.583604564419,0.7415885426365126,0.23696170039889639
-101.97338793218027,-35.88,-1071.5835977050622,-5052.943621229953,-3736.3209650404774,0.9471824152301797,0.17025033787341218
-102.01873050946283,8.84,-1311.70682748263,-6161.190799696151,979.6826672320759,0.26440562479712937,0.21408567974834594
-108.2164592882754,41.04,-1503.1285270373958,-4567.368925035953,4185.734192925097,0.20120443145990707,0.2949081445159754
-116.33769885185433,20.12,-2655.737063562966,-5364.586352077117,2192.92018102025,0.5068253220622361,0.2133108040390176
-121.4338596670963,50.95,-2094.524909963633,-3426.8271645174027,4950.802559794467,0.6486033761725335,0.2859347346328974
-110.8368932136288,25.73,-2042.8065369671224,-5367.312651562309,2767.584028155888,0.7423848376682686,0.0934664405603083
-118.8113781710128,14.98,-2967.880682165362,-5396.016348414091,1647.8218423353692,0.4657211784172215,0.13503916647229935
-93.55260749342258,-46.83,-270.2635815729962,-4353.17245576096,-4649.459341351361,0.06277672308153937,0.083980296959623
-99.36866592805589,-43.96,-747.0075333517741,-4527.672188729729,-4425.244546521586,0.8296989990891327,0.23780469345172778
-117.6004685798021,25.41,-2667.8324131039903,-5102.9910927577685,2735.4665274549807,0.4604034494424911,0.11626692980945388
